podcast_youtube_id,podcast_name,podcast_number,published_at,description
UExzOENaNGJsY0VLdEhNTUZrNHMyM1Q4UGktWkNLb2hEdS5BOUNEMEI0OUY1OEEwQzdC,LECCIONES de OnTruck tras levantar 60.000.000€ | Iñigo Juantegui #315,315,2024-01-29T15:25:22Z,"Patrocinador de este episodio:

Decathlon busca startups. Conecta con nosotros en Linkedin.
Linkedin: https://bit.ly/3SdvYKx

En este episodio, exploraremos la fascinante historia de OnTruck, la disruptiva startup fundada por Íñigo Juantegui, que revolucionó el panorama del transporte de mercancías. Tras el exitoso trayecto con La Nevera Roja, Íñigo decidió aventurarse en una nueva empresa, enfocada en optimizar la eficiencia logística.

Con una visión clara de desintermediar el sector logístico, OnTruck estableció una conexión directa entre camioneros y empresas a través de su innovadora plataforma en línea. Descubre cómo esta iniciativa se convirtió en una fuerza transformadora en la industria del transporte de mercancías.
Después de la venta de La Nevera Roja, Íñigo Juantegui atravesó años desafiantes en los que no se encontró completamente a sí mismo. Sin embargo, años después, tras haber experimentado un éxito tan temprano en su carrera, halló su nueva motivación; OnTruck.

Exploraremos también cómo, de manera prematura, Íñigo inició su nuevo proyecto, reuniendo el mejor equipo de fundadores en España y logrando levantar más de 60 millones en la primera ronda de financiamiento. Este episodio revelará los desafíos, triunfos y lecciones aprendidas en la travesía de Íñigo hacia el éxito empresarial y personal.

"
UExzOENaNGJsY0VLdEhNTUZrNHMyM1Q4UGktWkNLb2hEdS5EMjg2Q0U4RjAyNjZDOTI2,HIPERESCALAR una EMPRESA FAMILIAR de 20M€ a 200M€ | Kave Home | #314,314,2024-01-22T15:27:59Z,"Sponsored by Citi.

For more information click the link:

https://icg.citi.com/icghome/what-we-do/commercial-bank?pk_campaign=itnig_podcast_series&pk_source=itnig&pk_medium=native_content

Web Kave Home: https://kavehome.com/es/es/

¡Bienvenidos a un nuevo episodio de nuestro podcast, esta vez explorando el exitoso mundo internacional del negocio familiar de muebles que factura más de 200 MILLONES: KAVE HOME, con la participación especial de Francesc Julià, el actual CEO y hijo del Fundador.

En este episodio, Francesc nos guía a través de las estrategias de expansión que llevaron a KAVE HOME a triunfar en más de 80 países. Desde sumergirnos en la historia corporativa hasta comprender las dinámicas de gestión en un negocio familiar de esta envergadura, y desvelándonos cómo la marca ""Kave Home"" se construye en base a valores fundamentales como producto, calidad, precio, servicio, y, sobre todo, cultura.

"
UExzOENaNGJsY0VLdEhNTUZrNHMyM1Q4UGktWkNLb2hEdS42QzUzNDk3NEJCNjU2ODcx,Así VENDÍ PRIVALIA por 500M€ #313,313,2024-01-15T16:03:32Z,"PATROCINADOR
Factorial: https://rebrand.ly/factorial_hr

En este nuevo episodio del podcast os traemos una de las entrevistas más fascinantes e interesantes de todos los episodios del podcast.
Hoy nos encontramos con una de las mentes maestras detrás del éxito de Privalia: Lucas Carné. Y actualmente founder y CEO de 011H, una constructora sostenible.

Lucas, quien nos descubre en esta entrevista todos los secretos detrás de la creación de la plataforma pionera de compras en línea en España.
Desde los desafíos iniciales, las estrategias que cambiaron el juego del comercio electrónico hasta la expansión por Italia, México y Brasil.
Lucas Carné nos comparte sus experiencias más complicadas y las lecciones aprendidas cronólogicamente hasta la venta de Privalia a Vente-Privee por 500.000.000€.
Prepárate para una entrevista intensa y reveladora que abrirá el camino para emprendedores y amantes de los negocios.
¡Este episodio no es solo una conversación, es una inmersión profunda en la mente de Lucas Carné!

Suscribiros para podcasts como este cada semana
youtube.com/@itnig?sub_confirmation=1

"
UExzOENaNGJsY0VLdEhNTUZrNHMyM1Q4UGktWkNLb2hEdS4wRUM0NDVEMzZDODkxRUQ3,¿Cómo ha conseguido FACTURAR 40 MILLONES € PDPAOLA? #312,312,2024-01-08T15:12:55Z,"Sponsored by Citi.

For more information click the link:

https://icg.citi.com/icghome/what-we-do/commercial-bank?pk_campaign=itnig_podcast_series&pk_source=itnig&pk_medium=native_content


En el primer episodio del año, nos complace presentar a Paola Sasplugas, la CEO y Fundadora de PDPAOLA, una fascinante fusión de joyas y moda. Esta marca, que inició como una empresa nativa digital, ha evolucionado para convertirse en un referente no solo en línea, sino también en el mundo offline, abarcando el retail y el mercado con distribuidores estratégicos.

Paola comparte con nosotros el increíble viaje de la empresa, desde sus modestos inicios produciendo en su casa, hasta alcanzar una facturación de 40.000.000 en tan solo 7 años. Ahora, PDPAOLA opera en múltiples países, con centros de producción en India, China y España.
En el podcast Paola nos revela cómo ha logrado alinear a su equipo de más de 200 personas hacia objetivos comunes.

Se adentran en la noción del éxito, discutiendo las múltiples variables que intervienen en él. Se menciona la evolución de la empresa desde sus inicios, con Paola reflexionando sobre la incorporación del primer empleado, la formación del equipo fundador y la expansión a través de tiendas físicas. También hablan sobre la transición de ser una web de ventas a convertirse en una marca global con presencia en puntos de venta físicos.

Web PDPAOLA: https://www.pdpaola.com/es

"
UExzOENaNGJsY0VLdEhNTUZrNHMyM1Q4UGktWkNLb2hEdS4zOTExNTAwOERBMTNFRUM4,Los Retos de Producto de Factorial con Ilya Zayats #311,311,2023-12-18T20:04:31Z,"¿Quieres participar en el podcast? Rellena este formulario y hablemos:
https://2ydogsajep9.typeform.com/to/sE0zvWxJ

PATROCINADOR
Factorial: https://rebrand.ly/factorial_hr

En el podcast de hoy tenemos como invitado a Ilya Zayats VP of Engineering en Factorial.
Se aborda la transición de Ilya a Factorial, los desafíos organizativos durante el crecimiento acelerado de la empresa, y la reestructuración. Se discuten temas como la descentralización en los equipos de producto, la necesidad de alineación y comunicación, y la importancia de construir una capa de gestión efectiva para abordar los desafíos en una empresa en crecimiento. Además, Ilya destaca la importancia de mantener una visión clara y trabajar en la misma dirección, incluso en una empresa con múltiples dominios y equipos.


Suscribiros para podcasts como este cada semana
youtube.com/@itnig?sub_confirmation=1

"
UExzOENaNGJsY0VLdEhNTUZrNHMyM1Q4UGktWkNLb2hEdS44NEE4MTNBOUY2MDRFRUU4,VENDER una empresa por 80.000.000€ en 40 meses | La Nevera Roja | José del Barrio #310,310,2023-12-12T16:54:27Z,"¿Quieres participar en el podcast? Rellena este formulario y hablemos:
https://2ydogsajep9.typeform.com/to/sE0zvWxJ

La Nevera Roja fue creada por José del Barrio e Íñigo Juantegui, con respaldo financiero de Mediaset a cambio de presencia publicitaria en televisión. Gracias a exitosas campañas publicitarias, la empresa experimentó un notable crecimiento y fue adquirida por un precio 40 veces mayor que su facturación. Tras la venta, José crea el fondo de VC Samaipata y nos cuenta su evolución. 

No te pierdas el podcast donde profundizarán en toda la historia y detalles sobre el ascenso de La Nevera Roja, su estrategia publicitaria y los eventos que llevaron a su adquisición a un precio significativamente superior a su facturación, así como los siguientes pasos en Samaipata. 

Suscribiros para podcasts como este cada semana
youtube.com/@itnig?sub_confirmation=1

PATROCINADORES
Factorial: https://rebrand.ly/factorial_hr

"
UExzOENaNGJsY0VLdEhNTUZrNHMyM1Q4UGktWkNLb2hEdS5CNzc5NTU4RTg3Q0EyRUZE,EMPRENDER con 16 AÑOS es POSIBLE | Cafler | Ricard Guillem #309,309,2023-12-04T15:49:03Z,"¿Quieres participar en el podcast? Rellena este formulario y hablemos:
https://2ydogsajep9.typeform.com/to/sE0zvWxJ

Descubre la historia de Ricard Guillem, el emprendedor de 16 años fundador de Cafler. 
Este joven visionario pasó por el ""Jueves de Itnig"" y su pitch inicial era que quería pasar las ITV de las personas. No acabamos invirtiendo, cosa que lamentamos. 

Cafler, que ha recaudado cerca de US$10,7 millones desde su nacimiento, es una app de movilidad que facilita la gestión que puedan necesitar los usuarios de un vehículo, tanto particulares como profesionales.

La ronda seed fue liderada por Seaya Ventures, Wayra y con inversores como Banco Sabadell, Encomenda, Dídac Lee, René de Jong o Jacky Abitbol, partner de Cathay Innovation.

Cafler ofrece soluciones integrales para el mantenimiento de automóviles. Conoce cómo, a pesar de los desafíos de la pandemia, Guillem ha logrado llevar a Cafler a tres países y 25 ciudades, demostrando que la juventud no es una barrera para el éxito empresarial. 

Suscribiros para podcasts como este cada semana
https://www.youtube.com/@itnig?sub_co...

Web de Cafler:
⁠https://cafler.com/⁠

PATROCINADORES
Factorial: https://rebrand.ly/factorial_hr

"
UExzOENaNGJsY0VLdEhNTUZrNHMyM1Q4UGktWkNLb2hEdS5GMzZFODZFNzVCN0JFNzhE,La Start-up Bilbaína que Revoluciona el Personal Shopper | Oier CEO de Lookiero  #308,308,2023-11-27T15:55:39Z,"¿Quieres participar en el podcast? Rellena este formulario y hablemos:
https://2ydogsajep9.typeform.com/to/sE0zvWxJ

Sponsored by Citi.

For more information click the link:

https://icg.citi.com/icghome/what-we-do/commercial-bank?pk_campaign=itnig_podcast_series&pk_source=itnig&pk_medium=native_content

En este podcast tenemos a Oier Oier Urrutia, CEO y Founder de Lookiero. Descubre el modelo de negocio de Lookiero: personal shoppers.

Parten de un modelo por subscripción, la plataforma presta un servicio personalizado de compras de moda con asesoramiento de personal shopper, de corte muy distinto al que se le podría presuponer a cualquier otro portal de su misma naturaleza. Ofreciendo en su caso cajas personalizadas a los gustos de sus clientas, formadas por 5 prendas cuidadosamente seleccionadas de entre las ofertas en moda de más de 150 marcas europeas.

"
UExzOENaNGJsY0VLdEhNTUZrNHMyM1Q4UGktWkNLb2hEdS5BODVEMjUxQTc4NkJFMEY3,Del MBA a Transformar el Transporte en 6 Países | BusUp #307,307,2023-11-22T10:14:17Z,"¿Quieres participar en el podcast? Rellena este formulario y hablemos:
https://2ydogsajep9.typeform.com/to/sE0zvWxJ

PATROCINADORES: 
Factorial: https://rebrand.ly/factorial_hr

Descubre la historia de BusUp, compañía tecnológica en gestión de transporte flexible. Con clientes de renombre como Nestlé, Siemens y Louis Vuitton, BusUp ha revolucionado el transporte corporativo compartido, logrando más del 30% de ahorro de costes para grandes empresas y pymes.

En este vídeo, exploraremos cómo BusUp ha aprovechado su tecnología para diseñar rutas eficientes y flexibles, optimizando trayectos y puntos de recogida. 

No te pierdas cómo esta empresa, sin poseer autobuses propios, ha establecido alianzas con más de 150 operadores de movilidad, brindando soluciones eficientes y sostenibles.

"
UExzOENaNGJsY0VLdEhNTUZrNHMyM1Q4UGktWkNLb2hEdS44QzE1MTg5OTI3Mzk2QjRD,Startup Madrileña que Atrajo 6.000.000€ de Inversores Top | Shakers #306,306,2023-11-13T16:14:03Z,"¿Quieres participar en el podcast? Rellena este formulario y hablemos:
https://2ydogsajep9.typeform.com/to/sE0zvWxJ

PATROCINADORES: 
Factorial: https://rebrand.ly/factorial_hr

El podcast de esta semana traemos a Héctor Mata y a Jaime Castillo de Shakers, una startup con sede en Madrid que ha cerrado una ronda seed de financiamiento de 6 millones de euros, atrayendo el interés de inversores nacionales e internacionales destacados. Entre los inversores se encuentran Adevinta Ventures, Brighteye Ventures, Athos Capital y Wayra.

Fundada en 2021, Shakers ha reunido a 3,000 expertos digitales, trabajando con más de 450 empresas, incluyendo grandes nombres como Inditex, Uber y Telefónica. La plataforma facilita la colaboración entre empresas y freelancers mediante equipos híbridos basados en la nube.

Shakers introduce el concepto de ""freeworkers"", profesionales altamente cualificados que prefieren trabajar como freelancers en proyectos a largo plazo.

Web de Shakers:
https://www.shakersworks.com/

"
UExzOENaNGJsY0VLdEhNTUZrNHMyM1Q4UGktWkNLb2hEdS4yQUFFQjdBMkNCNzYzMzQ5,FUNDADOR DE DESIGUAL REVELA SU HISTORIA | Thomas Meyer #305,305,2023-11-06T16:44:23Z,"¿Quieres participar en el podcast? Rellena este formulario y hablemos:
https://2ydogsajep9.typeform.com/to/sE0zvWxJ

PATROCINADORES
Factorial: https://rebrand.ly/factorial_hr

Hoy volvemos con fuerza al mundo de la moda y os traemos el caso de una de las empresas de Barcelona más longevas del sector: Desigual. Su CEO, Thomas Meyer, viene a compartir las anécdotas y aprendizajes que ha acumulado en 40 años de recorrido con un proyecto que siempre ha estado en un punto medio entre el gran mercado y el nicho. Su objetivo: que cada armario de España tenga al menos una prenda de Desigual.

No os perdáis la curiosa historia de la concepción de Desigual - que nos lleva hasta Ibiza - con los inicios de Thomas en el mundo del fashion y las claves que le llevaron a crecer hasta facturar más de 900M€. Sin embargo, con todo esto, Thomas afirma que no se dedica a la moda… Dejaremos que él mismo nos explique a qué se refiere.

Además, hablaremos de su competencia, de las marcas nacidas para nuevas generaciones y del declive económico que la empresa ha sufrido en los últimos años. Thomas nos explica cómo está afrontando esta situación y nos revela su filosofía como empresario.

00:00:00 Inicio
00:01:10 “Yo no me dedico a la moda” - el público de Desigual
00:09:50 El negocio de la moda - precios y márgenes brutos
00:17:10 Historia de Thomas - la primera cazadora de Desigual
00:29:00 Creación de la marca Desigual - escalar
00:33:50 Multimarca vs tienda propia
00:42:45 Socio y repartición de roles
00:50:25 Expansión, concepto de marca y márketing
00:55:50 Nuevas generaciones - Nude Project - Ir desnudo a la tienda
01:03:30 Patrimonio y Ampliación de capital - Facturar 900M
01:13:40 Equipo - El edificio de Desigual en Barcelona
01:20:10 La cultura - introducción del digital
01:27:25 Producción en China
01:33:30 Plan para salir de pérdidas
01:39:55 ¿En qué has invertido?
01:45:10 Jornada de 4 días
01:53:20 ¿Venderías si…?
01:56:10 Inspiración y Norrsken

PATROCINADORES
Factorial: https://rebrand.ly/factorial_hr

"
